Source,Target
PL1610,NFL18
CG76,PL1611
PL1611,NFL24
CG58,PL1612
PL1612,NFL30
CG85,PL1613
PL1613,NFL12
CG213,PL1614
PL1614,NFL21
CG4,PL1615
PL1615,NFL20
CG62,PL1616
PL1616,NFL28
CG28,PL1617
PL1617,NFL17
CG35,PL1773
PL1773,NFL25
CG41,PL1774
PL1774,NFL14
CG2,PL1775
PL1775,NFL26
CG54,PL1776
PL1776,NFL16
CG61,PL1777
PL1777,NFL6
CG4,PL1778
PL1778,NFL29
CG2,PL1779
PL1779,NFL4
CG32,PL1780
PL1780,NFL12
CG10,PL1781
PL1781,NFL15
CG24,PL1782
PL1782,NFL8
CG43,PL1783
PL1783,NFL28
CG13,PL1784
PL1784,NFL19
CG17,PL1785
PL1785,NFL0
CG4,PL1786
PL1786,NFL30
CG58,PL1787
PL1787,NFL23
CG74,PL1788
PL1788,NFL2
CG2,PL1789
PL1789,NFL10
CG24,PL1790
PL1790,NFL22
CG59,PL1791
PL1791,NFL31
CG41,PL1792
PL1792,NFL17
CG96,PL1793
PL1793,NFL24
CG61,PL1794
PL1794,NFL26
CG7,PL1795
PL1795,NFL7
CG35,PL1796
PL1796,NFL9
CG2,PL1797
PL1797,NFL24
CG86,PL1798
PL1798,NFL20
CG46,PL1799
PL1799,NFL10
CG54,PL1800
PL1800,NFL11
CG17,PL1801
PL1801,NFL16
CG86,PL1802
PL1802,NFL1
CG59,PL1803
PL1803,NFL4
CG102,PL1804
PL1804,NFL5
CG135,PL1805
PL1805,NFL30
CG35,PL1806
PL1806,NFL25
CG2,PL1807
PL1807,NFL21
CG94,PL1808
PL1808,NFL18
CG137,PL1809
PL1809,NFL26
CG3,PL1810
PL1810,NFL6
CG222,PL1811
PL1811,NFL30
CG174,PL1812
PL1812,NFL15
CG19,PL1813
PL1813,NFL8
CG35,PL1814
PL1814,NFL12
CG164,PL1815
PL1815,NFL2
CG86,PL1816
PL1816,NFL28
CG24,PL1817
PL1817,NFL31
CG137,PL1818
PL1818,NFL19
CG85,PL1819
PL1819,NFL23
CG86,PL1820
PL1820,NFL24
CG128,PL1821
PL1821,NFL22
CG94,PL1822
PL1822,NFL30
CG49,PL1823
PL1823,NFL11
CG74,PL1824
PL1824,NFL17
CG33,PL1825
PL1825,NFL10
CG0,PL1826
PL1826,NFL7
CG46,PL1827
PL1827,NFL13
CG1,PL1828
PL1828,NFL9
CG21,PL1829
PL1829,NFL18
CG132,PL1830
PL1830,NFL4
CG195,PL1831
PL1831,NFL19
CG44,PL1832
PL1832,NFL21
CG66,PL1833
PL1833,NFL1
CG30,PL1834
PL1834,NFL11
CG4,PL1835
PL1835,NFL5
CG3,PL1836
PL1836,NFL25
CG176,PL1837
PL1837,NFL30
CG36,PL1838
PL1838,NFL16
CG52,PL1839
PL1839,NFL18
CG1,PL1840
PL1840,NFL20
CG12,PL1841
PL1841,NFL8
CG137,PL1842
PL1842,NFL6
CG107,PL1843
PL1843,NFL14
CG63,PL1844
PL1844,NFL12
CG4,PL1845
PL1845,NFL22
CG0,PL1846
PL1846,NFL28
