Source,Target
CG155,PL5825
PL5825,NFL18
CG32,PL5827
PL5827,NFL7
CG63,PL5836
PL5836,NFL21
CG19,PL5859
PL5859,NFL29
CG3,PL5860
PL5860,NFL22
CG4,PL5863
PL5863,NFL8
CG62,PL5882
PL5882,NFL9
CG33,PL5884
PL5884,NFL20
CG91,PL5896
PL5896,NFL24
CG100,PL5908
PL5908,NFL28
CG27,PL5915
PL5915,NFL30
CG97,PL5930
PL5930,NFL8
CG5,PL5931
PL5931,NFL19
CG41,PL5935
PL5935,NFL12
CG221,PL5936
PL5936,NFL9
CG46,PL5941
PL5941,NFL23
CG19,PL5957
PL5957,NFL19
CG99,PL5964
PL5964,NFL12
CG103,PL5977
PL5977,NFL29
CG132,PL5981
PL5981,NFL5
CG23,PL5982
PL5982,NFL21
CG68,PL5988
PL5988,NFL10
CG111,PL5992
PL5992,NFL5
CG69,PL5998
PL5998,NFL13
CG66,PL6025
PL6025,NFL14
CG234,PL6030
PL6030,NFL3
CG323,PL6047
PL6047,NFL8
CG203,PL6051
PL6051,NFL9
CG120,PL6063
PL6063,NFL1
CG15,PL6076
PL6076,NFL27
CG11,PL6091
PL6091,NFL4
CG1,PL6093
PL6093,NFL26
CG78,PL6120
PL6120,NFL24
CG324,PL6127
PL6127,NFL6
CG54,PL6136
PL6136,NFL11
CG1,PL6140
PL6140,NFL13
CG91,PL6146
PL6146,NFL31
CG12,PL6159
PL6159,NFL8
CG132,PL6160
PL6160,NFL28
CG1,PL6161
PL6161,NFL22
CG11,PL6163
PL6163,NFL22
CG74,PL6181
PL6181,NFL3
CG102,PL6187
PL6187,NFL18
CG132,PL6188
PL6188,NFL9
CG21,PL6189
PL6189,NFL23
CG61,PL6193
PL6193,NFL29
CG111,PL6196
PL6196,NFL5
CG9,PL6201
PL6201,NFL3
CG10,PL6204
PL6204,NFL7
CG86,PL6207
PL6207,NFL8
CG33,PL6209
PL6209,NFL18
CG137,PL6227
PL6227,NFL28
CG86,PL6231
PL6231,NFL29
CG74,PL6241
PL6241,NFL2
CG3,PL6242
PL6242,NFL4
CG33,PL6250
PL6250,NFL25
CG108,PL6252
PL6252,NFL16
CG54,PL6257
PL6257,NFL12
CG32,PL6264
PL6264,NFL1
CG307,PL6281
PL6281,NFL18
CG186,PL6286
PL6286,NFL25
CG13,PL6287
PL6287,NFL0
CG164,PL6292
PL6292,NFL31
CG132,PL6316
PL6316,NFL25
CG100,PL6321
PL6321,NFL0
CG49,PL6333
PL6333,NFL3
CG8,PL6362
PL6362,NFL18
CG82,PL6363
PL6363,NFL3
CG96,PL6364
PL6364,NFL1
CG0,PL6365
PL6365,NFL12
CG78,PL6375
PL6375,NFL8
CG70,PL6390
PL6390,NFL27
CG253,PL6392
PL6392,NFL8
CG73,PL6397
PL6397,NFL10
CG61,PL6399
PL6399,NFL9
CG78,PL6423
PL6423,NFL12
CG249,PL6426
PL6426,NFL0
CG19,PL6429
PL6429,NFL13
CG25,PL6442
PL6442,NFL29
CG111,PL6463
PL6463,NFL2
CG17,PL6464
PL6464,NFL1
CG143,PL6476
PL6476,NFL4
CG8,PL6485
PL6485,NFL19
CG87,PL6486
PL6486,NFL11
CG91,PL6488
PL6488,NFL12
CG33,PL6491
PL6491,NFL9
CG332,PL6493
PL6493,NFL1
CG128,PL6500
PL6500,NFL11
CG105,PL6504
PL6504,NFL20
CG6,PL6517
PL6517,NFL22
CG61,PL6520
PL6520,NFL18
CG17,PL6521
PL6521,NFL16
CG210,PL6525
PL6525,NFL7
CG33,PL6527
