Source,Target
PL3364,NFL11
CG63,PL3378
PL3378,NFL15
CG19,PL3388
PL3388,NFL19
CG201,PL3397
PL3397,NFL27
CG65,PL3401
PL3401,NFL26
CG20,PL3403
PL3403,NFL12
CG1,PL3417
PL3417,NFL23
CG265,PL3420
PL3420,NFL9
CG137,PL3425
PL3425,NFL24
CG96,PL3428
PL3428,NFL13
CG70,PL3430
PL3430,NFL7
CG39,PL3432
PL3432,NFL8
CG266,PL3450
PL3450,NFL18
CG18,PL3451
PL3451,NFL25
CG104,PL3454
PL3454,NFL11
CG214,PL3465
PL3465,NFL3
CG13,PL3475
PL3475,NFL28
CG27,PL3476
PL3476,NFL22
CG69,PL3487
PL3487,NFL18
CG61,PL3488
PL3488,NFL25
CG33,PL3489
PL3489,NFL31
CG137,PL3490
PL3490,NFL9
CG17,PL3494
PL3494,NFL24
CG73,PL3499
PL3499,NFL27
CG119,PL3500
PL3500,NFL29
CG49,PL3503
PL3503,NFL3
CG139,PL3505
PL3505,NFL8
CG54,PL3506
PL3506,NFL7
CG99,PL3513
PL3513,NFL29
CG102,PL3516
PL3516,NFL22
CG91,PL3519
PL3519,NFL14
CG102,PL3523
PL3523,NFL15
CG69,PL3531
PL3531,NFL30
CG28,PL3532
PL3532,NFL30
CG137,PL3537
PL3537,NFL8
CG0,PL3557
PL3557,NFL27
CG11,PL3563
PL3563,NFL30
CG25,PL3570
PL3570,NFL23
CG75,PL3576
PL3576,NFL24
CG9,PL3577
PL3577,NFL1
CG147,PL3585
PL3585,NFL17
CG25,PL3593
PL3593,NFL16
CG20,PL3596
PL3596,NFL6
CG96,PL3608
PL3608,NFL21
CG2,PL3623
PL3623,NFL15
CG66,PL3625
PL3625,NFL30
CG12,PL3635
PL3635,NFL4
CG73,PL3637
PL3637,NFL9
CG66,PL3638
PL3638,NFL1
CG40,PL3644
PL3644,NFL24
CG11,PL3649
PL3649,NFL23
CG46,PL3651
PL3651,NFL4
CG39,PL3655
PL3655,NFL0
CG13,PL3657
PL3657,NFL17
CG26,PL3663
PL3663,NFL10
CG86,PL3666
PL3666,NFL8
CG74,PL3668
PL3668,NFL21
CG210,PL3670
PL3670,NFL19
CG99,PL3673
PL3673,NFL25
CG139,PL3678
PL3678,NFL30
CG89,PL3687
PL3687,NFL11
CG99,PL3694
PL3694,NFL17
CG21,PL3695
PL3695,NFL20
CG26,PL3697
PL3697,NFL10
CG18,PL3706
PL3706,NFL12
CG272,PL3707
PL3707,NFL13
CG2,PL3708
PL3708,NFL22
CG72,PL3709
PL3709,NFL25
CG32,PL3713
PL3713,NFL15
CG47,PL3716
PL3716,NFL19
CG0,PL3721
PL3721,NFL22
CG35,PL3731
PL3731,NFL28
CG30,PL3741
PL3741,NFL8
CG63,PL3744
PL3744,NFL18
CG31,PL3748
PL3748,NFL9
CG273,PL3751
PL3751,NFL15
CG68,PL3753
PL3753,NFL29
CG15,PL3755
PL3755,NFL19
CG7,PL3758
PL3758,NFL3
CG102,PL3761
PL3761,NFL26
CG115,PL3782
PL3782,NFL28
CG84,PL3786
PL3786,NFL22
CG49,PL3790
PL3790,NFL11
CG153,PL3798
PL3798,NFL23
CG7,PL3801
PL3801,NFL3
CG62,PL3815
PL3815,NFL19
CG63,PL3818
PL3818,NFL12
CG10,PL3833
PL3833,NFL5
CG102,PL3844
PL3844,NFL3
CG2,PL3845
PL3845,NFL1
CG54,PL3851
PL3851,NFL29
CG123,PL3865
PL3865,NFL22
CG23,PL3874
PL3874,NFL9
CG4,PL3882
PL3882,NFL29
CG12,PL3883
PL3883,NFL23
CG24,PL3893
PL3893,NFL15
CG1,PL3899
PL3899,NFL0
CG164,PL3914
PL3914,NFL16
CG25,PL3922
PL3922,NFL10
CG105,PL3930
PL3930,NFL19
CG118,PL3931
PL3931,NFL2
CG183,PL3937
PL3937,NFL17
CG95,PL3940
PL3940,NFL25
CG74,PL3945
PL3945,NFL4
CG86,PL3958
PL3958,NFL6
CG27,PL3966
PL3966,NFL0
CG123,PL3971
PL3971,NFL7
CG8,PL3973
PL3973,NFL12
CG35,PL3975
PL3975,NFL26
CG62,PL3976
PL3976,NFL9
CG280,PL3977
PL3977,NFL2
CG17,PL3979
PL3979,NFL14
CG132,PL3989
PL3989,NFL18
CG35,PL3996
PL3996,NFL9
CG5,PL4002
PL4002,NFL5
CG176,PL4006
PL4006,NFL8
CG1,PL4008
PL4008,NFL22
CG9,PL4020
PL4020,NFL12
CG1,PL4026
PL4026,NFL19
CG96,PL4030
PL4030,NFL28
CG166,PL4037
PL4037,NFL30
CG79,PL4038
PL4038,NFL17
CG238,PL4042
PL4042,NFL19
CG143,PL4045
PL4045,NFL21
CG111,PL4050
PL4050,NFL11
CG63,PL4053
PL4053,NFL22
CG31,PL4062
PL4062,NFL15
CG19,PL4074
PL4074,NFL18
CG17,PL4075
PL4075,NFL26
CG35,PL4080
PL4080,NFL1
CG7,PL4087
PL4087,NFL10
CG19,PL4091
PL4091,NFL27
CG46,PL4092
PL4092,NFL29
CG7,PL4104
PL4104,NFL15
CG29,PL4126
PL4126,NFL6
CG29,PL4127
PL4127,NFL23
CG205,PL4129
PL4129,NFL20
CG43,PL4132
PL4132,NFL12
CG212,PL4134
PL4134,NFL22
CG70,PL4135
PL4135,NFL14
CG32,PL4141
PL4141,NFL12
CG11,PL4156
PL4156,NFL27
CG11,PL4167
PL4167,NFL28
CG195,PL4176
PL4176,NFL25
CG58,PL4184
PL4184,NFL4
CG73,PL4187
PL4187,NFL4
CG191,PL4196
PL4196,NFL26
CG7,PL4205
PL4205,NFL8
CG17,PL4207
PL4207,NFL28
CG25,PL4211
PL4211,NFL18
CG86,PL4214
PL4214,NFL5
CG10,PL4218
PL4218,NFL24
CG17,PL4222
PL4222,NFL4
CG86,PL4227
PL4227,NFL21
CG285,PL4231
PL4231,NFL0
CG137,PL4238
PL4238,NFL30
CG115,PL4239
PL4239,NFL19
CG269,PL4247
PL4247,NFL6
CG47,PL4258
PL4258,NFL3
CG91,PL4262
PL4262,NFL25
CG42,PL4263
PL4263,NFL12
CG17,PL4266
PL4266,NFL11
CG12,PL4269
PL4269,NFL10
CG46,PL4270
PL4270,NFL7
CG78,PL4273
PL4273,NFL29
CG11,PL4279
PL4279,NFL17
CG32,PL4287
PL4287,NFL20
CG22,PL4291
PL4291,NFL2
CG78,PL4303
PL4303,NFL5
CG36,PL4304
PL4304,NFL21
CG68,PL4315
PL4315,NFL31
CG70,PL4320
PL4320,NFL8
CG63,PL4323
PL4323,NFL16
CG21,PL4326
PL4326,NFL10
CG10,PL4345
PL4345,NFL31
CG55,PL4346
PL4346,NFL9
CG78,PL4353
PL4353,NFL29
CG132,PL4355
PL4355,NFL22
CG23,PL4356
PL4356,NFL6
CG1,PL4360
PL4360,NFL27
CG52,PL4366
PL4366,NFL20
CG137,PL4369
PL4369,NFL3
CG111,PL4382
PL4382,NFL20
CG14,PL4392
PL4392,NFL26
CG124,PL4394
PL4394,NFL5
CG32,PL4406
PL4406,NFL12
CG25,PL4409
PL4409,NFL31
CG63,PL4432
PL4432,NFL13
CG21,PL4440
PL4440,NFL19
CG21,PL4446
PL4446,NFL30
CG31,PL4448
PL4448,NFL16
CG9,PL4470
PL4470,NFL2
CG59,PL4487
PL4487,NFL23
CG69,PL4494
PL4494,NFL22
CG1,PL4495
PL4495,NFL29
CG118,PL4503
PL4503,NFL17
CG111,PL4508
PL4508,NFL14
CG52,PL4516
PL4516,NFL11
CG72,PL4529
PL4529,NFL15
CG55,PL4531
PL4531,NFL8
CG102,PL4534
PL4534,NFL16
CG63,PL4543
PL4543,NFL26
CG100,PL4546
PL4546,NFL14
CG35,PL4555
PL4555,NFL1
CG234,PL4560
PL4560,NFL13
CG21,PL4564
PL4564,NFL1
CG35,PL4571
PL4571,NFL4
CG78,PL4575
PL4575,NFL7
CG70,PL4579
PL4579,NFL0
CG23,PL4591
PL4591,NFL4
CG9,PL4594
PL4594,NFL23
CG9,PL4595
PL4595,NFL7
CG9,PL4620
PL4620,NFL6
CG123,PL4625
PL4625,NFL24
