Source,Target
PL7444,NFL9
CG32,PL7477
PL7477,NFL16
CG143,PL7490
PL7490,NFL22
CG13,PL7510
PL7510,NFL4
CG82,PL7525
PL7525,NFL11
CG100,PL7548
PL7548,NFL27
CG9,PL7586
PL7586,NFL22
CG4,PL7587
PL7587,NFL18
CG54,PL7601
PL7601,NFL26
CG361,PL7615
PL7615,NFL18
CG15,PL7627
PL7627,NFL10
CG132,PL7629
PL7629,NFL25
CG153,PL7654
PL7654,NFL12
CG211,PL7675
PL7675,NFL0
CG44,PL7677
PL7677,NFL4
CG46,PL7686
PL7686,NFL28
CG28,PL7706
PL7706,NFL22
CG104,PL7754
PL7754,NFL3
CG55,PL7794
PL7794,NFL0
CG25,PL7810
PL7810,NFL1
CG7,PL7817
PL7817,NFL24
CG162,PL7855
PL7855,NFL23
CG137,PL7862
PL7862,NFL16
CG3,PL7867
PL7867,NFL29
CG19,PL7899
PL7899,NFL13
CG2,PL7912
PL7912,NFL5
CG54,PL7962
PL7962,NFL18
CG79,PL7968
PL7968,NFL26
CG96,PL7985
PL7985,NFL22
CG6,PL7987
PL7987,NFL14
CG68,PL7996
PL7996,NFL30
CG33,PL7998
PL7998,NFL20
CG132,PL8024
PL8024,NFL31
CG269,PL8070
PL8070,NFL14
CG0,PL8102
PL8102,NFL19
CG11,PL8121
PL8121,NFL7
CG1,PL8145
PL8145,NFL13
CG14,PL8162
PL8162,NFL12
CG340,PL8194
PL8194,NFL31
CG64,PL8201
PL8201,NFL27
CG374,PL8219
PL8219,NFL20
CG102,PL8243
PL8243,NFL24
CG96,PL8263
PL8263,NFL18
CG251,PL8272
PL8272,NFL16
CG333,PL8275
PL8275,NFL5
CG63,PL8286
PL8286,NFL28
CG132,PL8292
PL8292,NFL2
CG22,PL8300
PL8300,NFL9
CG106,PL8304
PL8304,NFL23
CG90,PL8317
PL8317,NFL11
CG135,PL8354
PL8354,NFL5
CG234,PL8385
PL8385,NFL25
CG4,PL8408
PL8408,NFL12
CG52,PL8483
PL8483,NFL30
CG29,PL8508
PL8508,NFL4
CG3,PL8524
PL8524,NFL10
CG78,PL8587
PL8587,NFL30
CG83,PL8599
PL8599,NFL9
CG100,PL8605
PL8605,NFL23
CG19,PL8614
PL8614,NFL18
CG384,PL8615
PL8615,NFL30
CG17,PL8630
PL8630,NFL12
CG20,PL8643
PL8643,NFL5
CG126,PL8647
PL8647,NFL8
CG320,PL8658
PL8658,NFL3
CG86,PL8684
PL8684,NFL13
CG33,PL8706
PL8706,NFL7
CG150,PL8710
PL8710,NFL27
CG25,PL8714
PL8714,NFL3
CG62,PL8737
PL8737,NFL9
CG9,PL8846
PL8846,NFL10
CG10,PL8864
PL8864,NFL24
CG55,PL8869
PL8869,NFL20
CG391,PL8890
PL8890,NFL9
CG2,PL8895
PL8895,NFL29
CG392,PL8906
PL8906,NFL18
CG33,PL8923
PL8923,NFL8
CG8,PL8934
PL8934,NFL16
CG49,PL8935
PL8935,NFL8
CG30,PL8958
PL8958,NFL1
CG86,PL8962
PL8962,NFL9
CG35,PL8975
PL8975,NFL24
CG69,PL8979
PL8979,NFL13
CG28,PL9015
PL9015,NFL9
CG63,PL9020
PL9020,NFL26
CG253,PL9026
PL9026,NFL18
CG74,PL9058
PL9058,NFL12
CG74,PL9103
PL9103,NFL28
CG7,PL9129
PL9129,NFL28
CG17,PL9188
PL9188,NFL5
CG28,PL9197
PL9197,NFL23
CG97,PL9198
PL9198,NFL18
CG3,PL9204
PL9204,NFL30
CG57,PL9242
PL9242,NFL10
CG32,PL9243
PL9243,NFL11
CG80,PL9246
PL9246,NFL30
CG244,PL9250
PL9250,NFL30
CG151,PL9251
PL9251,NFL14
CG76,PL9274
PL9274,NFL9
CG18,PL9310
PL9310,NFL12
CG54,PL9316
PL9316,NFL25
CG52,PL9322
PL9322,NFL2
CG70,PL9350
PL9350,NFL14
CG6,PL9355
PL9355,NFL9
CG102,PL9357
PL9357,NFL29
CG382,PL9374
PL9374,NFL26
CG347,PL9383
PL9383,NFL10
CG164,PL9400
PL9400,NFL13
CG97,PL9408
PL9408,NFL28
CG46,PL9416
PL9416,NFL22
CG137,PL9443
PL9443,NFL7
CG63,PL9462
PL9462,NFL2
CG80,PL9475
PL9475,NFL9
CG1,PL9479
PL9479,NFL1
CG54,PL9504
PL9504,NFL29
CG31,PL9550
PL9550,NFL3
CG123,PL9555
PL9555,NFL13
CG148,PL9559
PL9559,NFL30
CG21,PL9573
PL9573,NFL10
CG69,PL9592
PL9592,NFL4
CG19,PL9609
PL9609,NFL18
CG39,PL9626
PL9626,NFL2
CG78,PL9663
PL9663,NFL28
CG95,PL9689
PL9689,NFL31
CG70,PL9695
PL9695,NFL18
CG61,PL9700
PL9700,NFL12
CG400,PL9729
PL9729,NFL14
CG100,PL9742
PL9742,NFL24
CG17,PL9771
PL9771,NFL8
CG132,PL9822
PL9822,NFL5
CG14,PL9824
PL9824,NFL27
CG35,PL9828
PL9828,NFL20
CG33,PL9847
PL9847,NFL20
CG21,PL9851
PL9851,NFL28
CG51,PL9852
PL9852,NFL8
CG137,PL9864
PL9864,NFL2
CG157,PL9866
PL9866,NFL31
CG23,PL9867
PL9867,NFL29
CG4,PL9883
PL9883,NFL5
CG389,PL9887
PL9887,NFL24
CG46,PL9904
PL9904,NFL26
CG19,PL9972
PL9972,NFL16
CG9,PL9977
PL9977,NFL9
CG23,PL9988
PL9988,NFL1
CG91,PL9999
PL9999,NFL24
CG80,PL10022
PL10022,NFL24
CG281,PL10055
PL10055,NFL4
CG58,PL10060
PL10060,NFL9
CG30,PL10080
PL10080,NFL13
CG28,PL10084
PL10084,NFL24
CG70,PL10140
PL10140,NFL19
CG100,PL10155
PL10155,NFL31
CG21,PL10167
PL10167,NFL4
CG409,PL10168
PL10168,NFL23
CG33,PL10171
PL10171,NFL19
CG87,PL10175
PL10175,NFL10
CG235,PL10226
PL10226,NFL14
CG15,PL10233
PL10233,NFL21
CG120,PL10238
PL10238,NFL30
CG24,PL10253
PL10253,NFL8
CG44,PL10263
PL10263,NFL12
CG243,PL10272
PL10272,NFL16
CG95,PL10284
PL10284,NFL2
CG30,PL10297
PL10297,NFL26
CG191,PL10306
PL10306,NFL5
CG241,PL10320
PL10320,NFL26
CG26,PL10329
PL10329,NFL9
CG176,PL10340
PL10340,NFL2
CG142,PL10351
PL10351,NFL30
CG6,PL10379
PL10379,NFL20
CG172,PL10418
PL10418,NFL7
CG24,PL10440
PL10440,NFL28
CG123,PL10458
PL10458,NFL5
CG389,PL10461
PL10461,NFL11
CG47,PL10468
PL10468,NFL18
CG115,PL10496
PL10496,NFL28
CG54,PL10497
PL10497,NFL27
CG4,PL10508
PL10508,NFL19
CG10,PL10520
PL10520,NFL21
CG14,PL10533
PL10533,NFL22
CG68,PL10546
PL10546,NFL10
CG281,PL10601
PL10601,NFL30
CG33,PL10612
PL10612,NFL23
CG17,PL10615
PL10615,NFL22
CG191,PL10635
PL10635,NFL9
CG78,PL10637
PL10637,NFL7
CG12,PL10638
PL10638,NFL24
CG31,PL10687
PL10687,NFL12
CG86,PL10707
PL10707,NFL30
CG100,PL10712
PL10712,NFL1
CG253,PL10725
PL10725,NFL8
CG50,PL10733
PL10733,NFL5
CG208,PL10740
PL10740,NFL14
CG210,PL10746
PL10746,NFL16
CG37,PL10758
PL10758,NFL3
CG132,PL10765
PL10765,NFL13
CG9,PL10791
PL10791,NFL30
CG49,PL10825
PL10825,NFL8
CG46,PL10841
PL10841,NFL9
CG139,PL10864
PL10864,NFL20
CG137,PL10943
PL10943,NFL12
CG327,PL10966
PL10966,NFL24
CG27,PL11038
PL11038,NFL21
CG129,PL11074
PL11074,NFL8
CG107,PL11081
PL11081,NFL31
CG28,PL11104
PL11104,NFL22
CG312,PL11121
PL11121,NFL10
CG391,PL11167
PL11167,NFL29
CG19,PL11179
PL11179,NFL7
CG52,PL11194
PL11194,NFL14
CG238,PL11208
PL11208,NFL5
CG0,PL11213
PL11213,NFL30
CG332,PL11243
PL11243,NFL16
CG252,PL11248
PL11248,NFL9
CG420,PL11261
PL11261,NFL8
