Source,Target
CG176,PL8320
PL8320,NFL30
CG253,PL8331
PL8331,NFL23
CG7,PL8350
PL8350,NFL19
CG99,PL8355
PL8355,NFL12
CG33,PL8377
PL8377,NFL8
CG307,PL8378
PL8378,NFL29
CG47,PL8401
PL8401,NFL5
CG253,PL8402
PL8402,NFL2
CG10,PL8409
PL8409,NFL24
CG24,PL8411
PL8411,NFL5
CG150,PL8420
PL8420,NFL18
CG63,PL8430
PL8430,NFL19
CG132,PL8433
PL8433,NFL29
CG29,PL8491
PL8491,NFL30
CG4,PL8493
PL8493,NFL16
CG32,PL8511
PL8511,NFL30
CG34,PL8512
PL8512,NFL30
CG382,PL8557
PL8557,NFL30
CG33,PL8562
PL8562,NFL9
CG113,PL8567
PL8567,NFL30
CG234,PL8579
PL8579,NFL19
CG21,PL8596
PL8596,NFL7
CG11,PL8607
PL8607,NFL2
CG7,PL8618
PL8618,NFL11
CG20,PL8621
PL8621,NFL30
CG153,PL8680
PL8680,NFL19
CG28,PL8697
PL8697,NFL31
CG107,PL8713
PL8713,NFL12
CG387,PL8728
PL8728,NFL4
CG23,PL8743
PL8743,NFL16
CG0,PL8757
PL8757,NFL13
CG100,PL8829
PL8829,NFL29
CG2,PL8918
PL8918,NFL12
CG34,PL8926
PL8926,NFL25
CG203,PL8965
PL8965,NFL11
CG86,PL9006
PL9006,NFL8
CG392,PL9017
PL9017,NFL10
CG30,PL9064
PL9064,NFL25
CG11,PL9081
PL9081,NFL25
CG32,PL9091
PL9091,NFL20
CG9,PL9105
PL9105,NFL29
CG3,PL9110
PL9110,NFL31
CG63,PL9176
PL9176,NFL25
CG54,PL9212
PL9212,NFL2
CG23,PL9252
PL9252,NFL16
CG63,PL9281
PL9281,NFL18
CG106,PL9307
PL9307,NFL3
CG24,PL9327
PL9327,NFL5
CG17,PL9342
PL9342,NFL20
CG340,PL9343
PL9343,NFL25
CG41,PL9360
PL9360,NFL31
CG6,PL9378
PL9378,NFL22
CG234,PL9396
PL9396,NFL14
CG234,PL9397
PL9397,NFL16
CG69,PL9398
PL9398,NFL20
CG19,PL9423
PL9423,NFL1
CG15,PL9436
PL9436,NFL16
CG0,PL9454
PL9454,NFL14
CG66,PL9586
PL9586,NFL13
CG16,PL9653
PL9653,NFL22
CG65,PL9692
PL9692,NFL30
CG86,PL9720
