Source,Target
PL7722,NFL11
CG26,PL7731
PL7731,NFL0
CG132,PL7742
PL7742,NFL9
CG171,PL7750
PL7750,NFL19
CG274,PL7751
PL7751,NFL30
CG61,PL7757
PL7757,NFL7
CG19,PL7761
PL7761,NFL9
CG11,PL7763
PL7763,NFL12
CG70,PL7767
PL7767,NFL26
CG63,PL7780
PL7780,NFL30
CG100,PL7789
PL7789,NFL10
CG96,PL7793
PL7793,NFL29
CG86,PL7816
PL7816,NFL13
CG166,PL7825
PL7825,NFL23
CG96,PL7830
PL7830,NFL19
CG19,PL7838
PL7838,NFL1
CG253,PL7847
PL7847,NFL5
CG245,PL7871
PL7871,NFL4
CG1,PL7881
PL7881,NFL11
CG17,PL7884
PL7884,NFL31
CG189,PL7886
PL7886,NFL5
CG72,PL7910
PL7910,NFL3
CG294,PL7916
PL7916,NFL19
CG195,PL7918
PL7918,NFL8
CG0,PL7919
PL7919,NFL24
CG58,PL7920
PL7920,NFL10
CG58,PL7926
PL7926,NFL13
CG63,PL7934
PL7934,NFL18
CG6,PL7936
PL7936,NFL25
CG11,PL7937
PL7937,NFL22
CG104,PL7950
PL7950,NFL29
CG150,PL7953
PL7953,NFL28
CG221,PL7959
PL7959,NFL3
CG215,PL7961
PL7961,NFL0
CG58,PL7963
PL7963,NFL2
CG22,PL7974
PL7974,NFL28
CG104,PL7984
PL7984,NFL4
CG70,PL7994
PL7994,NFL24
CG23,PL7995
PL7995,NFL18
CG73,PL8002
PL8002,NFL31
CG74,PL8022
PL8022,NFL23
CG3,PL8025
PL8025,NFL20
CG44,PL8027
PL8027,NFL27
CG233,PL8040
PL8040,NFL13
CG11,PL8041
PL8041,NFL22
CG10,PL8043
PL8043,NFL1
CG175,PL8048
PL8048,NFL24
CG16,PL8057
PL8057,NFL16
CG184,PL8065
PL8065,NFL28
CG106,PL8068
PL8068,NFL25
CG25,PL8071
PL8071,NFL14
CG100,PL8103
PL8103,NFL30
CG193,PL8106
PL8106,NFL24
CG49,PL8111
PL8111,NFL20
CG35,PL8112
PL8112,NFL31
CG68,PL8113
PL8113,NFL27
CG238,PL8120
PL8120,NFL10
CG18,PL8127
PL8127,NFL0
CG61,PL8129
PL8129,NFL8
CG19,PL8142
PL8142,NFL4
CG32,PL8150
PL8150,NFL11
CG373,PL8155
PL8155,NFL14
CG7,PL8190
PL8190,NFL23
CG0,PL8195
PL8195,NFL27
CG9,PL8198
PL8198,NFL14
CG111,PL8202
PL8202,NFL4
CG28,PL8206
PL8206,NFL30
CG27,PL8221
PL8221,NFL0
CG228,PL8231
